account_id,username,bio,profile_picture,account_age,tweets_count,followers_count,following_count,duplicate_tweets,content_similarity,follower_following_ratio,tweet_frequency,is_fake,is_clone,report,blocked,avg_distance,name
N00196,sarah.brown84,Digital marketer,1,857,9188,42644,46197,0,0.15,0.92,10.72,0,0,0,0,0.1241846957637255,Pooja Choudhary
N00197,elizabethdavis4,,0,1061,256,75864,80058,0,0.75,0.95,0.24,0,0,0,0,0.0650460990480469,Manav Bansal
N00198,mary_rodriguez1985,Photographer,1,1481,6298,46976,80369,0,0.13,0.58,4.25,0,0,0,0,0.0982776172730514,Tanvi Mishra
N00199,amandagonzalez,Photographer,1,343,2754,9562,15443,0,0.27,0.62,8.03,0,0,0,0,0.1393992335593414,Devansh Agarwal
N00200,thomas.allen49,Lover of nature,1,991,685,80070,15464,1,0.87,5.18,0.69,0,1,0,0,0.2515116503501251,Meera Pillai
N00201,william.thomas4,Sports fan,0,262,223,33712,84523,1,0.69,0.4,0.85,0,0,0,0,0.0520152680214144,Siddharth Jain
N00202,nancy_davis,Travel addict,0,3658,8167,72410,90998,0,0.81,0.8,2.23,0,1,0,0,0.0572331103205,Aisha Khan
N00203,amanda_rivera81,Tech enthusiast,0,1115,3204,36631,22877,0,0.59,1.6,2.87,0,0,0,0,0.1083469006078067,Harsh Vardhan
N00204,dorothygonzalez66,Sports fan,1,2810,324,96973,75020,1,0.41,1.29,0.12,0,0,0,0,0.0945805653883041,Ritika Sharma
N00205,thomasdavis26,,1,4335,2229,47054,39390,0,0.72,1.19,0.51,0,0,0,0,0.0767617374949386,Krishna Yadav
N00206,elizabeth_carter81,Travel addict,0,3586,4287,36425,55119,0,0.82,0.66,1.2,0,1,0,0,0.0468807802000723,Nikita Arora
N00207,josephhall9,Photographer,1,2038,2830,98074,34451,1,0.9,2.85,1.39,0,1,0,0,0.1703344160237008,Aryan Desai
N00208,matthew.baker6,Lover of nature,1,1622,6306,22454,5167,0,0.11,4.35,3.89,0,0,0,0,0.4801817206218985,Shruti Menon
N00209,donald_harris24,Travel addict,0,1754,6938,21349,32411,0,0.6,0.66,3.96,0,0,0,0,0.1314666199820298,Dhruv Shah
N00210,robert.allen,Photographer,1,304,2275,48599,8935,1,0.94,5.44,7.48,0,1,0,0,0.5500173417087977,Palak Tiwari
N00211,barbara_hall1983,Sports fan,0,2406,4252,76375,14021,1,0.7,5.45,1.77,0,0,0,0,0.2086461853674198,Aarav Sharma
N00212,barbara_green,Sports fan,0,4685,9407,43622,71093,1,0.41,0.61,2.01,0,0,0,0,0.0900559293932891,Priya Verma
N00213,patricia.allen60,Tech enthusiast,1,1577,7392,44124,20406,0,0.04,2.16,4.69,0,0,0,0,0.2707447765469662,Rohan Mehta
N00214,david.king32,Tech enthusiast,1,3535,5955,13214,72521,0,0.23,0.18,1.68,0,0,0,0,0.0919290033408495,Sneha Reddy
N00215,michael.green57,Lover of nature,0,3116,3919,25709,60574,1,0.71,0.42,1.26,0,0,0,0,0.0597306100964747,Arjun Kapoor
N00216,nancywilson9,Travel addict,1,2764,7693,24763,78584,1,0.73,0.32,2.78,0,0,0,0,0.0824578232369666,Ananya Singh
N00217,sarahrivera2004,Tech enthusiast,1,1708,4723,92796,12377,0,0.05,7.5,2.77,0,0,0,0,0.2816641326891836,Vikram Patel
N00218,melissamartin73,Sports fan,0,4393,407,4531,34493,1,0.92,0.13,0.09,0,1,0,0,0.087720661775226,Kavya Nair
N00219,matthewking1980,Travel addict,0,110,5351,97320,56969,0,0.92,1.71,48.65,0,1,0,0,0.6899409835179056,Rahul Das
N00220,patriciaharris61,Sports fan,1,1466,8107,42913,46822,1,0.57,0.92,5.53,0,0,0,0,0.1133183580674283,Ishita Gupta
N00221,paul_gonzalez,,1,3731,1507,80259,77348,0,0.47,1.04,0.4,0,0,0,0,0.0778189272825017,Aditya Rao
N00222,richardsmith2005,Sports fan,1,2470,4539,8823,45728,1,0.38,0.19,1.84,0,0,0,0,0.0782789653218753,Neha Joshi
N00223,dorothyhernandez,Lover of nature,1,4268,4998,46008,12568,1,0.67,3.66,1.17,0,0,0,0,0.1720968108250226,Karthik Iyer
N00224,patricialewis,Digital marketer,0,849,6406,38554,10762,0,0.05,3.58,7.55,0,0,0,0,0.4589145507959781,Simran Kaur
N00225,johnrivera,,1,1226,9790,12617,85658,0,0.16,0.15,7.99,0,0,0,0,0.143994688905608,Yash Malhotra
N00226,jenniferperez1983,,1,2311,6020,76262,19016,0,0.02,4.01,2.6,0,0,0,0,0.3342367844016864,Pooja Choudhary
N00227,susan_williams48,Lover of nature,0,1443,6684,54194,3603,1,0.92,15.04,4.63,0,1,0,0,0.8096718410592543,Manav Bansal
N00228,patricia_hernandez1990,Travel addict,1,823,8127,27285,24715,1,0.69,1.1,9.87,0,0,0,0,0.2403428851747805,Tanvi Mishra
N00229,paul_lee,Travel addict,0,739,4189,86435,30210,0,0.43,2.86,5.67,0,0,0,0,0.3112530521394068,Devansh Agarwal
N00230,michelleramirez,Lover of nature,0,2331,814,90277,73778,1,0.77,1.22,0.35,0,0,0,0,0.0842723405333897,Meera Pillai
N00231,anthony_perez,Tech enthusiast,0,187,6232,46450,98218,1,0.22,0.47,33.33,0,0,0,0,0.6029539064446805,Siddharth Jain
N00232,susanlewis97,,1,4575,8892,14383,7806,1,0.17,1.84,1.94,0,0,0,0,0.115498225197019,Aisha Khan
N00233,daniel.miller95,Tech enthusiast,0,3235,8076,97997,48161,0,0.25,2.03,2.5,0,0,0,0,0.1818979792439032,Harsh Vardhan
N00234,johnjohnson,Sports fan,1,4300,3412,92274,79002,1,0.32,1.17,0.79,0,0,0,0,0.0844971621264815,Ritika Sharma
N00235,paul.carter,,0,1152,5929,13041,50432,1,0.14,0.26,5.15,0,0,0,0,0.1150667873627822,Krishna Yadav
N00236,mary_hernandez1997,,1,2762,4979,3396,56652,1,0.6,0.06,1.8,0,0,0,0,0.0717193161911495,Nikita Arora
N00237,jessica.taylor1984,Photographer,1,72,4147,78204,89125,1,0.1,0.88,57.6,0,0,0,0,1.1952269026012208,Aryan Desai
N00238,emily_king72,Digital marketer,0,4723,6105,53834,56716,0,0.99,0.95,1.29,0,1,0,0,0.0683757151483656,Shruti Menon
N00239,brian.allen35,Travel addict,1,2676,3585,65258,84712,0,0.97,0.77,1.34,0,1,0,0,0.0865320813586526,Dhruv Shah
N00240,melissa.flores,,0,1103,4167,40451,75977,0,0.65,0.53,3.78,0,0,0,0,0.1194367982669785,Palak Tiwari
N00241,michael_hall,Travel addict,0,1230,5411,44908,33267,0,0.4,1.35,4.4,0,0,0,0,0.1173426373559667,Aarav Sharma
N00242,jennifersmith,Sports fan,0,4886,1074,14058,20209,0,0.63,0.7,0.22,0,0,0,0,0.0775974371774138,Priya Verma
N00243,danielhill53,Travel addict,1,2349,4598,88149,28422,0,0.11,3.1,1.96,0,0,0,0,0.1372833084217981,Rohan Mehta
N00244,christophermitchell,Tech enthusiast,0,3077,6239,30198,75229,1,0.74,0.4,2.03,0,0,0,0,0.0589073000313862,Sneha Reddy
N00245,christopherroberts76,Tech enthusiast,0,1056,7030,56215,38021,0,0.89,1.48,6.66,0,1,0,0,0.2343699823657297,Arjun Kapoor
N00246,georgeclark96,Photographer,0,141,8994,30065,24757,0,0.17,1.21,63.79,0,0,0,0,0.6441051598499303,Ananya Singh
N00247,michaelrobinson81,Digital marketer,1,4845,8789,52678,73088,0,0.26,0.72,1.81,0,0,0,0,0.0603412194249407,Vikram Patel
N00248,sandra_adams2002,Sports fan,0,1587,6862,99131,88560,0,0.81,1.12,4.32,0,1,0,0,0.0758393121937386,Kavya Nair
N00249,carolhill2001,Tech enthusiast,1,3005,5798,46593,27237,1,0.82,1.71,1.93,0,1,0,0,0.1291144721329694,Rahul Das
N00250,joshuaramirez2003,Lover of nature,0,2867,8423,96224,94504,1,0.58,1.02,2.94,0,0,0,0,0.1064492705460778,Ishita Gupta
N00251,thomasflores57,Sports fan,1,3118,3254,79351,63133,1,0.11,1.26,1.04,0,0,0,0,0.076184518781079,Aditya Rao
N00252,david.jones73,Travel addict,1,541,4385,1286,46825,1,0.88,0.03,8.11,0,1,0,0,0.2300584225039304,Neha Joshi
N00253,anthonywright80,Sports fan,0,11,8301,43932,88596,0,0.57,0.5,754.64,0,0,0,0,42.92970944685162,Karthik Iyer
N00254,betty_roberts,Digital marketer,1,1759,3248,96203,97760,1,0.4,0.98,1.85,0,0,0,0,0.0820865006572744,Simran Kaur
N00255,susan.adams2005,Tech enthusiast,1,4661,4860,3989,37616,0,0.26,0.11,1.04,0,0,0,0,0.0703436953201878,Yash Malhotra
N00256,nancy_harris,Sports fan,0,4885,9200,33005,20842,1,0.16,1.58,1.88,0,0,0,0,0.1283612214395049,Pooja Choudhary
N00257,johnlopez2005,Travel addict,1,2829,3746,8504,69455,1,0.69,0.12,1.32,0,0,0,0,0.0563303027798233,Manav Bansal
N00258,david_davis97,Photographer,1,1051,5786,64387,65655,0,0.1,0.98,5.51,0,0,0,0,0.1409991121095727,Tanvi Mishra
N00259,davidgreen2003,Photographer,1,4780,8962,31110,39309,1,0.78,0.79,1.87,0,0,0,0,0.0588958853576063,Devansh Agarwal
N00260,richard.gonzalez,Tech enthusiast,1,4068,7028,65093,50450,1,0.32,1.29,1.73,0,0,0,0,0.0836077493874879,Meera Pillai
N00261,amanda.white1983,Photographer,0,140,2621,18659,31763,1,0.72,0.59,18.72,0,0,0,0,0.2888051763778025,Siddharth Jain
N00263,emily.gonzalez94,Digital marketer,1,1875,8102,31097,94307,1,0.42,0.33,4.32,0,0,0,0,0.0747422586937155,Harsh Vardhan
N00264,johnsanchez89,Photographer,1,3717,3536,34185,62828,0,0.85,0.54,0.95,0,1,0,0,0.0817815245263677,Ritika Sharma
N00265,barbarajohnson,Photographer,1,972,7113,17604,31630,1,0.94,0.56,7.32,0,1,0,0,0.1328486373661589,Krishna Yadav
N00266,susan_moore1982,Lover of nature,1,1163,6416,55025,40172,1,0.03,1.37,5.52,0,0,0,0,0.2546238202852587,Nikita Arora
N00267,jenniferadams,Digital marketer,0,2257,4910,92020,82288,1,0.6,1.12,2.18,0,0,0,0,0.086863550917538,Aryan Desai
N00268,james.campbell1992,Sports fan,0,1563,8480,63814,72075,1,0.88,0.89,5.43,0,1,0,0,0.088190406715361,Shruti Menon
N00269,patriciaflores,Digital marketer,1,3473,5131,65841,82564,0,0.41,0.8,1.48,0,0,0,0,0.0653181976065897,Dhruv Shah
N00270,carolsanchez,,1,2942,3937,61095,42533,0,0.51,1.44,1.34,0,0,0,0,0.0944794369770406,Palak Tiwari
N00271,thomas_martin60,Tech enthusiast,1,4504,2527,5182,7039,0,0.62,0.74,0.56,0,0,0,0,0.055692031754175,Aarav Sharma
N00272,brian.gonzalez82,Tech enthusiast,1,2676,480,92978,96352,0,0.48,0.96,0.18,0,0,0,0,0.0657440963252897,Priya Verma
N00273,stevendavis,,0,4421,7548,26046,31934,1,0.68,0.82,1.71,0,0,0,0,0.0567659133932644,Rohan Mehta
N00274,danielflores,Lover of nature,1,3004,7745,88923,1275,1,0.49,69.74,2.58,0,0,0,0,4.147018989102931,Sneha Reddy
N00275,daniel_ramirez25,,1,3174,5978,22608,95817,1,0.06,0.24,1.88,0,0,0,0,0.0710786235006013,Arjun Kapoor
N00276,davidramirez,Sports fan,0,2515,8593,28374,23502,1,0.73,1.21,3.42,0,0,0,0,0.1354217931343843,Ananya Singh
N00277,michellerivera,Sports fan,0,1068,7716,83008,58792,0,0.73,1.41,7.22,0,0,0,0,0.2249015209282855,Vikram Patel
N00278,edward_perez,Tech enthusiast,0,1737,74,71433,62245,1,0.71,1.15,0.04,0,0,0,0,0.0998622644181951,Kavya Nair
N00279,joseph.allen,Sports fan,0,222,8321,14684,17909,0,0.1,0.82,37.48,0,0,0,0,0.3821516333654233,Rahul Das
N00280,jennifer_gonzalez2000,Tech enthusiast,1,2125,9977,18340,89624,1,0.69,0.2,4.7,0,0,0,0,0.1127469596794797,Ishita Gupta
N00281,jessicanelson1981,,1,614,4763,67627,10396,0,0.86,6.51,7.76,0,1,0,0,0.9154176517567232,Aditya Rao
N00282,barbara.baker,,1,1280,3992,10509,59499,1,0.41,0.18,3.12,0,0,0,0,0.0981724904659419,Neha Joshi
N00283,thomas_davis77,Photographer,0,211,2606,57848,75426,0,0.3,0.77,12.35,0,0,0,0,0.2794960370189788,Karthik Iyer
N00284,steven_lewis,Photographer,1,1154,6693,8274,26784,1,0.81,0.31,5.8,0,1,0,0,0.1237915211117555,Simran Kaur
N00285,dorothy_carter,,0,3948,9995,68986,9780,0,0.51,7.05,2.53,0,0,0,0,0.3551632831761258,Yash Malhotra
N00286,carol_wright1988,Tech enthusiast,0,441,9189,81538,52563,1,0.95,1.55,20.84,0,1,0,0,0.5654384130766674,Pooja Choudhary
N00287,emilysmith2004,,1,3461,3578,85700,20759,0,0.94,4.13,1.03,0,1,0,0,0.1702914625483764,Manav Bansal
N00288,thomasrobinson1999,,1,1009,4125,95090,46891,1,0.58,2.03,4.09,0,0,0,0,0.2480588767901283,Tanvi Mishra
N00289,sandrahill,Travel addict,1,2965,4927,74737,6105,0,0.29,12.24,1.66,0,0,0,0,0.5323046771450477,Devansh Agarwal
N00290,barbara.taylor,Lover of nature,0,1327,3995,98319,43254,1,0.04,2.27,3.01,0,0,0,0,0.1883332106763666,Meera Pillai
N00291,brianjones,,1,3927,7055,30154,46202,0,0.66,0.65,1.8,0,0,0,0,0.0783484922738467,Siddharth Jain
N00292,kevinanderson2004,Sports fan,0,1891,9782,46308,25934,0,0.81,1.79,5.17,0,1,0,0,0.2401090438202095,Aisha Khan
N00293,nancy.hernandez2001,Tech enthusiast,0,4568,5524,40266,20701,1,0.02,1.95,1.21,0,0,0,0,0.1470110122083249,Harsh Vardhan
N00294,brian.clark98,Lover of nature,0,4054,8774,88440,55642,1,0.6,1.59,2.16,0,0,0,0,0.1120263966172614,Ritika Sharma
N00295,matthew_campbell1992,Photographer,1,2277,518,58080,58132,1,0.73,1.0,0.23,0,0,0,0,0.06278461046625,Krishna Yadav
N00296,michellelewis1999,Digital marketer,1,495,5833,97219,80922,1,0.55,1.2,11.78,0,0,0,0,0.3425634912990231,Nikita Arora
N00297,ashley_johnson1986,Tech enthusiast,1,1363,389,89389,79472,1,0.55,1.12,0.29,0,0,0,0,0.0814349361182489,Aryan Desai
N00298,robertrobinson,Sports fan,0,4908,5006,98189,19095,0,0.13,5.14,1.02,0,0,0,0,0.2549850574034447,Shruti Menon
N00299,robert.nelson1981,Tech enthusiast,1,504,5228,41963,36427,0,0.79,1.15,10.37,0,0,0,0,0.2744971415617848,Dhruv Shah
N00300,paul_gonzalez50,Photographer,1,3630,976,18222,85804,0,0.47,0.21,0.27,0,0,0,0,0.0820413168799159,Palak Tiwari
N00301,barbaramiller1982,Sports fan,1,700,5917,15729,83058,0,0.06,0.19,8.45,0,0,0,0,0.2485889541945594,Aarav Sharma
N00302,dorothy_jones2000,Sports fan,1,3533,522,9254,40007,0,0.3,0.23,0.15,0,0,0,0,0.1022668177655991,Priya Verma
N00303,brian.roberts,Digital marketer,0,3492,9762,21132,88548,1,0.06,0.24,2.8,0,0,0,0,0.0757029008222945,Rohan Mehta
N00304,margaretadams1993,Tech enthusiast,0,4840,2865,57833,92137,0,0.1,0.63,0.59,0,0,0,0,0.0644236397354702,Sneha Reddy
N00305,andrewthomas69,Travel addict,0,184,8716,98199,66981,0,0.1,1.47,47.37,0,0,0,0,0.6779342893181589,Arjun Kapoor
N00306,brian.campbell,Digital marketer,0,3378,4409,41572,32254,1,0.66,1.29,1.31,0,0,0,0,0.0507228394225621,Ananya Singh
N00307,robertjones5,Travel addict,1,1870,6568,76197,90567,0,0.25,0.84,3.51,0,0,0,0,0.0876502993847677,Vikram Patel
N00308,susan_hall80,Digital marketer,1,1065,7593,55458,61060,0,0.54,0.91,7.13,0,0,0,0,0.1604896059819224,Kavya Nair
N00309,sandra.ramirez,Tech enthusiast,1,1037,2706,32003,18819,0,0.61,1.7,2.61,0,0,0,0,0.0701935055261828,Rahul Das
N00310,robert.miller88,,0,2306,134,99276,51717,0,0.88,1.92,0.06,0,1,0,0,0.1726828319528965,Ishita Gupta
N00311,kenneth.taylor,,1,4351,837,65279,73184,1,0.38,0.89,0.19,0,0,0,0,0.0787497413498184,Aditya Rao
N00312,christophergonzalez73,Photographer,1,877,7501,28502,94200,1,0.53,0.3,8.55,0,0,0,0,0.1116601178999563,Neha Joshi
N00313,carol.ramirez66,Digital marketer,0,2805,3228,9218,60472,0,0.53,0.15,1.15,0,0,0,0,0.0741769349915203,Karthik Iyer
N00314,matthew.davis55,Lover of nature,1,2617,4593,11492,99915,0,0.51,0.12,1.76,0,0,0,0,0.0740349572880941,Simran Kaur
N00315,linda.garcia1998,Digital marketer,0,2139,2821,40083,92720,1,0.54,0.43,1.32,0,0,0,0,0.0847188978595946,Yash Malhotra
N00316,donaldcampbell1997,Digital marketer,0,1300,9887,79472,63886,1,0.03,1.24,7.61,0,0,0,0,0.20889199552297,Pooja Choudhary
N00317,barbara_roberts78,Digital marketer,0,63,3213,26980,77225,0,0.6,0.35,51.0,0,0,0,0,1.319148832022299,Manav Bansal
N00318,michael.lee,Travel addict,1,1818,9292,31274,31534,0,0.14,0.99,5.11,0,0,0,0,0.1319716151340548,Tanvi Mishra
N00319,sandra.garcia,Photographer,1,2339,748,13782,96180,0,0.8,0.14,0.32,0,0,0,0,0.0643634316494866,Devansh Agarwal
N00320,josephmiller42,,0,266,7658,2116,66872,1,0.8,0.03,28.79,0,0,0,0,0.6599953593510397,Meera Pillai
N00321,andrewwilliams1988,Photographer,1,2046,7320,70128,87295,0,0.48,0.8,3.58,0,0,0,0,0.0664711092506481,Siddharth Jain
N00322,dorothy_taylor76,Photographer,1,481,3723,66043,69009,1,0.79,0.96,7.74,0,0,0,0,0.1621894746283546,Aisha Khan
N00323,steven_adams17,Photographer,1,1022,8028,52789,74631,0,0.34,0.71,7.86,0,0,0,0,0.1720884848301049,Harsh Vardhan
N00324,amandaramirez77,,1,139,2324,21230,35179,0,0.96,0.6,16.72,0,1,0,0,0.3374057266348034,Ritika Sharma
N00325,danielclark,,1,2976,9671,31553,77924,0,0.54,0.4,3.25,0,0,0,0,0.0941088601546263,Krishna Yadav
N00326,michelle_jones21,Digital marketer,0,3323,5156,7056,10388,0,0.5,0.68,1.55,0,0,0,0,0.0923984518879816,Nikita Arora
N00327,michaelwright1988,Photographer,1,4067,4417,56621,22474,1,0.08,2.52,1.09,0,0,0,0,0.1600514759578707,Aryan Desai
N00328,edward.perez1981,Lover of nature,0,4624,5658,95945,69018,0,0.69,1.39,1.22,0,0,0,0,0.0710011015733294,Shruti Menon
N00329,edwardbaker39,Travel addict,1,3699,78,43821,57173,0,0.69,0.77,0.02,0,0,0,0,0.0815848606545693,Dhruv Shah
N00330,barbara_anderson1995,Travel addict,0,3020,3959,76213,57991,1,0.62,1.31,1.31,0,0,0,0,0.0588624332525755,Palak Tiwari
N00331,deborahthompson2001,,0,3467,9211,34002,21724,1,0.21,1.57,2.66,0,0,0,0,0.1087841223228609,Aarav Sharma
N00332,matthew.rivera,Tech enthusiast,0,2526,468,88254,66378,0,0.76,1.33,0.19,0,0,0,0,0.0464260870840335,Priya Verma
N00333,lisajohnson1989,Tech enthusiast,1,532,1039,3453,63909,1,0.96,0.05,1.95,0,1,0,0,0.1141241358458474,Rohan Mehta
N00334,caroldavis,Tech enthusiast,1,3039,6909,3506,62931,0,0.99,0.06,2.27,0,1,0,0,0.0935707679374709,Sneha Reddy
N00335,daniel.jackson1985,Sports fan,0,3628,2256,30785,33700,0,0.58,0.91,0.62,0,0,0,0,0.0569171390291181,Arjun Kapoor
N00336,mary.williams1994,Digital marketer,1,4835,5489,69802,65255,1,0.64,1.07,1.14,0,0,0,0,0.0944245301703861,Ananya Singh
N00337,edward.robinson2001,Tech enthusiast,0,2852,9160,12520,70565,1,0.05,0.18,3.21,0,0,0,0,0.1464208487236724,Vikram Patel
N00338,anthonyhill31,Digital marketer,0,3048,5753,66772,50272,0,0.57,1.33,1.89,0,0,0,0,0.1177345317564128,Kavya Nair
N00339,ashley_thomas1995,Tech enthusiast,1,2336,1801,2452,80815,1,0.9,0.03,0.77,0,1,0,0,0.0886177158373494,Rahul Das
N00340,jamesmartin21,Lover of nature,1,3483,5805,31910,10939,0,0.73,2.92,1.67,0,0,0,0,0.1752819038866415,Ishita Gupta
N00341,lisa_robinson5,Digital marketer,1,1413,629,92403,6816,0,0.79,13.56,0.45,0,0,0,0,0.5490396254751326,Aditya Rao
N00342,jennifergonzalez46,Tech enthusiast,1,2017,2173,54720,38609,1,0.2,1.42,1.08,0,0,0,0,0.1113725220333031,Neha Joshi
N00343,matthew.hall,Travel addict,0,2059,79,39038,2360,0,0.94,16.54,0.04,0,1,0,0,0.6166653058136548,Karthik Iyer
N00344,emilygarcia2002,,1,3929,4913,71714,58079,0,0.0,1.23,1.25,0,0,0,0,0.0743394775899931,Simran Kaur
N00345,richardtaylor64,Digital marketer,1,872,5627,48788,49728,1,0.03,0.98,6.45,0,0,0,0,0.1829026825374489,Yash Malhotra
N00346,ashley.brown1997,Travel addict,0,1122,379,93750,92400,0,0.9,1.01,0.34,0,1,0,0,0.0655434161610487,Pooja Choudhary
N00347,john.nelson1991,Travel addict,0,2058,3030,12147,21678,0,0.26,0.56,1.47,0,0,0,0,0.0543857620035817,Manav Bansal
N00348,christopher.scott66,Travel addict,0,3783,9213,88802,78224,1,0.95,1.14,2.44,0,1,0,0,0.0492165147104013,Tanvi Mishra
N00349,daviddavis,Sports fan,0,3557,1543,4906,49434,1,0.19,0.1,0.43,0,0,0,0,0.0642375446205507,Devansh Agarwal
N00350,josephbrown,,0,23,5106,5836,81320,1,0.65,0.07,222.0,0,0,0,0,6.664942731868983,Meera Pillai
N00351,markjones91,,1,906,3436,16906,49925,0,0.9,0.34,3.79,0,1,0,0,0.1488092821709345,Siddharth Jain
N00352,karengreen1982,Photographer,1,362,5626,8876,41090,1,0.69,0.22,15.54,0,0,0,0,0.2943296050567873,Aisha Khan
N00353,patriciamitchell54,Sports fan,1,4547,3718,65640,23939,1,0.73,2.74,0.82,0,0,0,0,0.1718290465819609,Harsh Vardhan
N00354,melissajones1986,Travel addict,1,487,1060,20062,98218,0,0.65,0.2,2.18,0,0,0,0,0.0770593933783515,Ritika Sharma
N00355,jessica.nguyen,,1,971,2281,39918,36922,0,0.61,1.08,2.35,0,0,0,0,0.0585614421422199,Krishna Yadav
N00356,karenhernandez2004,,0,4213,7602,9935,13150,0,0.31,0.76,1.8,0,0,0,0,0.0504144281967721,Nikita Arora
N00357,patriciaflores99,Travel addict,1,1005,9775,92592,97472,1,0.3,0.95,9.73,0,0,0,0,0.1541067456050352,Aryan Desai
N00358,williamharris1992,Travel addict,0,318,4338,33138,41516,1,0.79,0.8,13.64,0,0,0,0,0.2201322235639994,Shruti Menon
N00359,emily_jones1992,Tech enthusiast,0,1698,3809,3111,63711,0,0.82,0.05,2.24,0,1,0,0,0.0677723694323687,Dhruv Shah
N00360,nancy.martinez,Tech enthusiast,0,219,3666,71299,28888,1,0.77,2.47,16.74,0,0,0,0,0.4807472996042092,Palak Tiwari
N00361,edwardbaker80,Digital marketer,1,3380,8052,11435,9739,1,0.94,1.17,2.38,0,1,0,0,0.0526703301945574,Aarav Sharma
N00362,karen.king89,Digital marketer,1,4538,5416,58686,87257,0,0.81,0.67,1.19,0,1,0,0,0.0444727033113809,Priya Verma
N00363,daniel_wilson7,Digital marketer,1,1883,3081,5969,67343,0,0.93,0.09,1.64,0,1,0,0,0.1001489470581431,Rohan Mehta
N00364,danielmiller,Tech enthusiast,1,823,1288,17657,6579,0,0.03,2.68,1.57,0,0,0,0,0.1724915585966299,Sneha Reddy
N00365,michael_lopez,Travel addict,1,3681,1647,67868,18445,1,0.97,3.68,0.45,0,1,0,0,0.2755761921983181,Arjun Kapoor
N00366,lisagarcia1989,Digital marketer,0,3266,1829,34313,2392,0,0.87,14.34,0.56,0,1,0,0,0.4879845989812138,Ananya Singh
N00367,kenneth_torres18,,0,2263,2330,55398,37442,1,0.55,1.48,1.03,0,0,0,0,0.0867780404310738,Vikram Patel
N00368,matthew_roberts76,Tech enthusiast,0,738,3915,8215,2646,1,0.39,3.1,5.3,0,0,0,0,0.3432425099708669,Kavya Nair
N00369,richardharris79,Digital marketer,0,4006,5776,55654,34586,0,0.55,1.61,1.44,0,0,0,0,0.0932233260224462,Rahul Das
N00370,donnajohnson47,,0,1327,9438,83153,10157,0,0.17,8.19,7.11,0,0,0,0,0.9303670685770756,Ishita Gupta
N00371,emilydavis1981,Digital marketer,0,3472,478,72109,92322,1,0.91,0.78,0.14,0,1,0,0,0.0798796669603841,Aditya Rao
N00372,thomas_ramirez1982,Lover of nature,0,4230,4501,61680,1042,1,0.19,59.19,1.06,0,0,0,0,1.833204479296936,Neha Joshi
N00373,nancy_miller17,Travel addict,1,350,2733,69855,60318,1,0.22,1.16,7.81,0,0,0,0,0.1462575527407146,Karthik Iyer
N00374,anthonyflores2004,Travel addict,1,4460,6571,58407,13406,0,0.56,4.36,1.47,0,0,0,0,0.1860741738496812,Simran Kaur
N00375,matthewlee60,Digital marketer,0,108,5864,84086,74288,1,0.52,1.13,54.3,0,0,0,0,0.9986141143058676,Yash Malhotra
N00376,jennifergonzalez,Lover of nature,0,4235,3025,82881,9052,0,0.62,9.16,0.71,0,0,0,0,0.331904299092799,Pooja Choudhary
N00377,sandrathompson2000,Digital marketer,0,799,7548,25108,17648,0,0.3,1.42,9.45,0,0,0,0,0.1738057389486873,Manav Bansal
N00378,kenneth.wright,Photographer,0,3001,4328,24080,78006,1,0.17,0.31,1.44,0,0,0,0,0.0587126222458599,Tanvi Mishra
N00379,ashleyharris2000,Photographer,1,3669,2441,99547,36677,0,0.09,2.71,0.67,0,0,0,0,0.1535255967402404,Devansh Agarwal
N00380,michellesanchez91,Travel addict,1,880,9033,8418,32683,1,0.9,0.26,10.26,0,1,0,0,0.250337578503179,Meera Pillai
N00381,donna.miller30,Sports fan,1,1214,7112,36903,90239,1,0.44,0.41,5.86,0,0,0,0,0.1350249929129305,Siddharth Jain
N00382,emilylee1984,Photographer,1,4856,6230,74432,32570,0,0.28,2.29,1.28,0,0,0,0,0.1178657508172604,Aisha Khan
N00383,deborahking67,Photographer,0,250,3001,79505,59820,0,0.47,1.33,12.0,0,0,0,0,0.3352088475212779,Harsh Vardhan
N00384,susan_perez2000,Digital marketer,1,887,5635,75227,7370,1,0.86,10.21,6.35,0,1,0,0,0.7473289780222367,Ritika Sharma
N00385,johncarter1988,Tech enthusiast,1,2808,1818,62684,23597,1,0.49,2.66,0.65,0,0,0,0,0.1305894635756786,Krishna Yadav
N00386,johncampbell1999,Tech enthusiast,0,499,837,1408,55356,0,0.17,0.03,1.68,0,0,0,0,0.086770821884297,Nikita Arora
N00387,barbaralewis39,Lover of nature,1,3797,8578,27475,47764,1,0.32,0.58,2.26,0,0,0,0,0.0560976678961545,Aryan Desai
N00388,deborah.rivera1991,Tech enthusiast,0,692,5955,87128,57383,1,0.71,1.52,8.61,0,0,0,0,0.1677888568282527,Shruti Menon
N00389,ashley_green51,,0,1602,8124,16824,69351,0,0.25,0.24,5.07,0,0,0,0,0.1346128578015364,Dhruv Shah
N00390,kevinwalker1985,Sports fan,0,4165,3660,2700,13066,0,0.33,0.21,0.88,0,0,0,0,0.064659537509006,Palak Tiwari
N00391,matthew_johnson2004,Photographer,0,348,8659,36713,38155,0,0.42,0.96,24.88,0,0,0,0,0.3990916473241105,Aarav Sharma
